2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
0,0,0,0,0,0,0,18.7544,0,0,0,-2.9211,0,0,0,-1.3348,0,0,0,-1.5935,0,0,11.9855,-0.7593,8.9009,13.4274,-0.143,-0.594,-0.2422,-13.4274
0,0,0,0,0,0,0,39.0222,0,0,0,-0.7135,0,0,0,-0.1872,0,0,0,4.9734,0,0,49.1853,-1.4036,58.2591,45.3701,-8.9172,-5.5253,-16.9573,-45.3701
0,0,0,0,0,0,0,9.5494,0,0,0,-0.6887,0,0,0,0.3735,0,10.9616,0,0.7151,10.0264,-10.9616,0,-1.9702,0.1127,9.8096,0,2.4694,-4.4148,-9.8096
0,0,0,0,0,0,0,11.907,0,0,0,1.9854,0,0,0,-0.1871,0,13.6553,0,-3.0681,0,-13.6553,12.7562,1.684,22.9123,14.4829,-0.5915,-0.7995,-4.856,-14.4829
0,0,0,0,0,0,0,7.1101,0,0,0,3.5033,0,0,0,1.1543,0,13.5436,0,-0.0307,0,-13.5436,10.0457,-3.542,12.3559,9.9223,0.7783,0.533,-6.2841,-9.9223
0,0,0,0,0,0,0,4.1956,0,0,0,15.8671,0,0,0,-4.0951,0,11.9816,0,-3.0062,0,-11.9816,12.3332,-0.8281,8.193,7.6042,-2.1856,-2.4417,0.662,-7.6042
0,0,0,-0.7191,0,-30.4489,-13.5418,-4.4495,31.1622,70.1423,60.1971,-2.3469,-6.5172,-27.8865,-12.6294,-4.5902,-46.0513,2.0824,-16.8825,-14.1572,6.2835,5.7721,-10.7008,-1.6977,11.0611,-8.1993,6.0869,-1.3611,19.4757,-11.4621
0,0,0,0,0,0,0,0,0,0,0,22.0986,0,0,0,-1.2314,0,0,0,1.9451,0,0,24.6262,5.0289,37.9584,36.4295,7.3716,2.4796,-10.0871,-8.8685
0,0,0,0,0,0,0,4.8604,0,0,0,3.2525,0,0,0,-0.9626,0,0,0,0.8383,0,0,13.9209,9.6352,15.5945,20.0209,6.5305,0.5918,3.8643,-20.0209
0,0,0,0,0,0,0,23.9789,0,0,0,-4.2474,0,0,0,1.3843,0,0,0,-0.6215,0,0,0,2.6945,18.3053,22.288,24.0128,0.8938,1.003,-1.531
0,0,0,0,0,0,0,15.816,0,0,0,7.322,0,0,0,-0.4611,0,24.4328,0,-6.3075,0,-24.4328,11.4144,-1.0616,14.6806,15.6745,0.6045,-5.0076,-4.194,-15.6745
0,0,0,0,0,0,0,14.0062,0,0,0,1.5046,0,0,0,0.8047,0,0,0,-1.1556,0,0,15.8138,-0.1708,9.9592,17.053,1.7994,0.4216,-0.3157,-17.053
0,0,0,0,0,0,0,18.7032,0,0,0,1.8798,0,0,0,0.5015,0,0,10.6496,-8.9071,0,0,-10.6496,-4.5307,9.5197,19.3709,17.4829,8.3602,0.3142,-19.3709
0,0,0,0,0,0,0,10.7182,0,0,0,0.2244,0,0,0,-0.1793,11.3797,11.7493,9.9929,-0.2354,-11.3797,0.8119,1.4683,1.218,11.0436,-2.9071,-2.3754,-3.158,1.0137,-9.6541
0,0,0,0,0,0,0,11.1047,0,0,0,-0.5306,0,0,0,-0.8941,0,9.4342,0,-0.8032,0,-9.4342,10.0746,3.1468,11.8062,11.458,2.031,-1.1277,0.9448,-11.458
0,0,0,0,0,0,0,0,0,0,0,7.4225,0,0,0,0.2985,0,0,0,2.355,0,0,12.3148,2.7215,7.4617,9.0534,-1.0408,-2.3438,5.3283,4.4093
0,0,0,0,0,0,0,19.4542,0,0,0,-1.8596,0,0,0,-1.5467,0,16.6875,0,0.3027,0,-16.6875,0,-3.0081,13.4593,12.9645,14.4236,-0.8581,-5.4462,-12.9645
0,0,0,0,0,0,0,16.1367,0,0,0,-7.418,0,0,0,6.7824,0,0,0,-1.2065,0,9.9797,6.9067,-1.6495,-12.0423,-1.0572,0.0961,0.274,7.7328,-8.9225
0,0,0,0,0,0,0,17.6294,0,0,0,-3.3226,0,0,0,3.0394,0,16.4416,0,-0.2208,0,-16.4416,18.5692,2.6157,21.2446,19.9462,2.2802,1.6242,0.0386,-19.9462
0,0,0,0,0,0,0,25.2931,0,0,0,-0.5252,0,0,0,-3.5428,0,27.1107,0,3.6988,0,-27.1107,19.6152,0.227,13.1348,20.9516,-0.756,0.594,-2.35,-20.9516
0,0,0,0,0,0,0,19.144,0,0,0,-1.6447,0,0,0,6.7378,13.1104,0,0,-9.5978,-13.1104,0,14.1551,3.0379,13.6679,12.5269,-3.842,-7.4442,-8.6161,-12.5269
0,0,0,0,0,0,0,0,0,0,0,-13.5343,0,0,0,28.1899,0,0,0,17.1584,0,0,0,-3.9965,12.0464,18.5826,0,-10.8622,-8.8706,-18.5826
0,0,0,0,0,0,0,0,0,0,0,17.2974,0,0,0,2.3409,0,0,0,-2.3283,0,0,15.2804,0.9389,10.1965,17.5723,0.7827,-2.1407,0.1987,-0.5309
0,0,0,0,0,0,0,0,0,0,0,5.4589,0,0,0,5.3414,0,0,0,2.8511,0,0,15.6558,1.1125,18.4617,17.5042,0.647,0.6474,0.0507,-17.5042
0,0,0,0,0,0,0,8.8408,0,0,0,2.8739,0,0,0,-0.6393,0,0,0,0.6539,0,0,11.6837,0.1509,11.6745,12.8302,1.123,-0.5483,-0.6717,-12.8302
0,0,0,0,0,0,0,21.0081,0,0,0,0.3095,0,0,0,-2.6767,0,18.1207,0,-1.9554,0,-18.1207,22.3267,6.4227,15.0741,26.6969,1.9352,1.1885,-31.8863,-26.6969
0,0,0,0,0,0,0,0,0,0,0,8.5386,0,0,0,-0.9997,0,0,0,0.9675,0,0,0,-1.2811,-14.5133,0,5.5232,0.7454,15.9034,0
0,0,0,0,0,0,0,0,0,0,0,6.3691,0,0,0,1.8434,0,0,0,0.8057,0,0,0,-0.0376,-22.4783,5.1849,0,-0.1135,27.2004,-5.1849
0,0,0,0,0,0,0,0,0,0,0,25.9362,0,0,0,4.4017,0,0,0,8.2349,31.2761,0,34.7889,-3.7394,-5.0476,33.0281,-1.8576,0.4314,2.5793,-1.9173
0,0,0,0,0,0,0,0,0,0,0,5.2319,0,0,0,1.5315,0,0,0,-1.1527,0,0,0,-0.0786,-1.5667,4.2329,5.7794,0.6156,-1.5673,-4.2329
0,0,0,0,0,0,0,0,0,0,0,4.8803,0,0,0,2.3109,0,0,0,1.2037,0,0,3.7526,-0.7379,1.1203,5.3164,5.0798,-0.0987,-1.1798,-5.3164
0,0,0,3.8066,0,9.0549,0,-15.0555,0,-14.0417,0,-1.3739,0,4.9868,0,5.6897,0,0,0,2.2829,0,0,13.1569,2.1584,16.0499,13.3219,0.897,1.4678,-9.7174,-13.3219
0,0,0,0,0,0,0,0,0,0,0,43.9898,0,0,0,-16.7402,0,0,0,21.2073,0,0,50.0711,1.6756,42.4747,43.3745,0.7817,-1.6719,3.348,-43.3745
0,0,0,0,0,0,0,7.419,0,0,0,3.4952,0,0,0,-1.1032,0,0,0,-0.5872,0,0,11.9559,2.9422,12.9165,12.852,0.4749,-0.9523,-2.0827,-12.852
0,0,0,0,0,0,0,16.728,0,0,0,2.3083,0,0,0,-5.5003,0,5.8981,0,0.2683,0,-5.8981,13.4423,-1.0092,3.9684,8.365,-0.2227,0.1941,-0.0694,-8.365
0,0,0,0,0,0,0,12.2931,0,0,0,-2.2322,0,0,0,2.3917,0,6.3652,0,-3.744,0,-6.3652,9.4189,1.1212,1.2276,6.6145,-0.8627,0.2471,0.6507,-6.6145
0,0,0,0,0,0,0,0,0,0,0,6.7237,0,0,0,0.1389,0,0,0,1.4981,0,0,7.6842,0.1678,9.2495,8.5614,1.1291,-0.6106,-1.971,-8.5614
0,0,0,0,0,0,0,22.1687,0,0,0,5.4183,0,0,0,-7.0189,0,0,0,4.5225,0,33.1268,33.8663,10.297,26.4437,-6.3075,-4.4513,-7.7328,0.6162,-26.8193
0,0,0,0,0,0,0,0,0,0,0,9.3453,0,0,0,-8.7423,0,0,0,9.6693,0,0,15.4417,3.6035,42.4604,27.3317,6.4432,1.7443,-23.1922,-12.2997
0,0,0,0,0,0,0,0,0,0,0,9.5603,0,0,0,1.6913,0,0,0,2.5993,0,0,15.0331,1.9187,15.3832,14.5509,-1.1648,-1.5154,-7.796,-14.5509
0,0,0,0,0,0,0,0,0,0,0,8.6981,0,0,0,3.2483,0,0,0,-5.3407,0,3.1482,0,2.7581,-6.9194,10.6709,8.3284,0.4146,10.0087,-13.8191
0,0,0,0,0,0,0,0,0,0,0,23.8593,0,0,0,-1.002,0,0,0,8.1377,0,31.3568,0,-6.4663,21.0124,-31.3568,0,8.8356,-0.5577,0
0,0,0,0,0,0,0,0,0,0,0,6.3006,0,0,0,3.7102,0,0,0,0.5567,0,0,12.0699,0.7382,7.2301,9.3572,-0.8562,0.0992,0.8598,-9.3572
0,0,0,0,0,0,0,13.3427,0,0,0,-1.4452,0,0,0,2.4185,0,11.7846,0,-1.6619,0,-11.7846,15.2788,3.1103,16.7373,17.6021,2.2785,2.4895,9.0018,-17.6021
0,0,0,0,0,0,0,0,0,0,0,27.1678,0,0,0,-5.8799,0,17.4811,0,0.5803,9.8657,-0.5932,19.4199,-1.2402,-4.4185,2.3402,-19.4199,-2.716,10.0585,-19.2281
0,0,0,0,0,0,0,0,0,0,0,3.0583,0,0,0,4.0612,0,0,0,1.441,0,0,-14.0381,-0.8443,-103.2205,-5.0428,12.6672,0.3747,12.1421,5.0428
0,0,0,0,0,0,0,0,0,0,0,30.0718,0,0,0,0.8189,0,0,0,-2.3528,-64.0115,0,14.1787,-1.1641,-115.669,7.5099,5.2118,0.5522,164.1427,-7.5099
0,0,0,0,0,0,0,0,0,0,0,8.4483,0,0,0,-1.7173,0,0,0,0.2776,0,0,8.0199,1.3545,12.2177,10.2698,3.1962,1.0856,-0.67,0.9273
0,0,0,0,0,0,0,0,0,0,0,11.2578,0,0,0,2.8563,0,0,0,1.7683,15.4675,0,14.7064,-0.1136,-1.2729,12.3963,-1.2209,-0.5449,-2.0104,-12.3963
0,0,0,0,0,0,0,0,0,0,0,2.6829,0,0,0,2.7797,0,0,0,-1.2129,0,0,8.3362,9.3086,3.6322,11.3162,0.8592,-0.8947,5.9013,-11.3162
0,0,0,0,0,0,0,0,0,0,0,24.6315,0,0,0,-1.1064,0,0,0,-1.919,0,0,0,-1.3067,32.7273,36.416,0,13.8507,-0.8236,-36.416
0,0,0,0,0,0,0,28.2758,0,0,0,1.5789,0,0,0,0.7863,0,36.4134,0,0.8262,0,-36.4134,27.3041,-6.2069,26.7928,26.7453,-2.0122,-1.5525,-6.3355,-26.7453
0,0,0,0,0,0,0,0,0,0,0,10.2487,0,0,0,-0.308,0,0,0,-3.1356,0,0,0,-2.2861,-9.7309,1.7618,0,1.8275,3.8638,-1.7618
0,0,0,0,0,0,0,0,0,0,0,26.9739,0,0,0,-6.3201,0,0,0,-3.7853,0,0,0,6.6389,26.7098,26.334,0,-1.0682,7.6745,-26.334
0,0,0,0,0,0,0,0,0,0,0,2.0267,0,0,0,0.6993,0,0,0,1.2206,0,0,0,-0.8992,4.4388,4.6534,0,5.9127,17.0503,-4.6534
0,0,0,0,0,0,0,14.8117,0,0,0,1.9795,0,0,0,1.1275,0,20.4459,0,-1.4489,0,-20.4459,0,-3.2256,-71.9484,13.6686,0,1.4878,79.2444,-13.6686
0,0,0,0,0,0,0,0,0,0,0,23.1573,0,0,0,-0.2179,0,0,0,-0.6858,0,27.7982,0,0.0037,27.4076,-1.5823,0,6.183,-5.5393,-0.257
0,0,0,0,0,0,0,0,0,0,0,2.3283,0,0,0,0.7533,0,0,0,-0.514,3.6902,0,0,0.1572,-1.0048,4.9488,0,0.7275,0.1378,-4.9488
0,0,0,0,0,0,0,0,0,0,0,11.3787,0,0,0,-1.3383,0,0,0,-0.6499,5.1441,0,0,0.0037,1.3706,8.2857,0,-0.3104,1.7729,-8.2857
0,0,0,0,0,0,0,35.4093,0,0,0,0.3704,0,0,0,-1.7312,0,34.3462,0,-0.1469,0,-34.3462,0,-0.4737,29.4045,32.5024,0,1.6817,3.6471,2.6297
0,0,0,0,0,0,0,0,0,0,0,6.4577,0,0,0,1.5048,0,0,0,1.0284,3.4522,0,0,0.8326,2.5749,8.8855,0,3.1739,0.1818,-8.8855
0,0,0,0,0,0,0,0,0,0,0,3.4004,0,0,0,0.6369,0,0,0,-0.4757,0,3.2073,0,-0.2253,0.3716,1.6958,0,2.4096,2.5324,-4.9031
0,0,0,0,0,0,0,0,0,0,0,3.3392,0,0,0,-9.9789,0,0,0,17.1279,-4.4954,0,0,4.1871,13.6885,10.9716,0,6.6472,0.1627,-10.9716
0,0,0,0,0,0,0,0,0,0,0,29.6013,0,0,0,0.2489,0,0,0,0.9815,35.9865,0,0,6.5781,3.6803,43.0102,0,9.3916,5.4417,-43.0102
0,0,0,1.873,0,8.2861,0,0.9136,2.413,1.6657,10.6782,-2.3992,5.1741,0.0253,0.9121,0.3291,-5.9317,-7.0577,-7.4459,-2.9979,-1.6554,-2.9194,-4.1444,1.2292,6.25,7.5655,0,1.9034,0.7071,-7.5655
0,0,0,0,0,0,0,0,0,0,0,13.7846,0,0,0,4.9311,0,0,0,3.5647,0,19.1395,0,2.7177,22.9408,2.7744,0,3.1374,-1.473,-21.9139
0,0,0,0,0,0,0,25.4528,0,0,0,2.3708,0,0,0,-2.5894,0,0,0,-4.5276,0,0,0,0.8572,5.8014,0,18.7165,-3.8709,0.2794,0
0,0,0,0,0,0,0,21.4338,0,0,0,-9.3867,0,9.0325,0,-0.8875,0,1.0585,0,-1.2426,0,1.7294,0,2.0108,10.9643,-0.1779,0,1.4949,2.1867,-11.6425
0,0,0,0,0,0,0,0,0,0,0,26.8337,0,0,0,-14.9046,0,0,0,8.6661,6.8774,0,0,-5.1582,-0.167,0,13.45,2.6941,-0.4131,0
0,0,0,0,0,0,0,0,0,0,0,12.7366,0,0,0,0.6385,0,0,0,-1.5429,0,11.2314,0,1.0351,13.4995,2.4835,0,0.6472,-0.5185,-13.7149
0,0,0,0,0,0,0,0,0,0,0,7.6741,0,0,0,4.2531,0,0,0,6.5174,0,22.8736,0,4.436,25.8556,-0.2263,0,0.3106,-5.3388,-22.6473
0,0,0,0,0,0,0,0,0,0,0,12.8166,0,0,0,-4.8543,0,0,0,2.1617,0,12.4836,0,0.7462,10.4582,-12.4836,0,4.7741,1.2388,0
0,0,0,0,0,0,0,0,0,0,0,5.8348,0,0,0,-0.2798,0,0,0,3.0781,0,0,0,2.0734,6.6562,0,0,1.0028,0.5051,0
0,0,0,0,0,0,0,0,0,0,0,14.1888,0,0,0,1.7757,0,0,0,8.0655,0,0,0,-5.3497,9.8166,17.6122,0,0.04,0.9293,-17.6122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8658,0,0,0,2.8236,0,0,0,0.7727,8.3237,0,0,3.1316,1.3631,0
0,0,0,0,0,0,0,0,0,0,0,2.2692,0,0,0,0.7391,0,0,0,3.1572,0,9.5062,0,6.3667,16.359,-9.5062,0,1.0678,-3.1306,0
0,0,0,0,0,0,0,0,0,0,0,27.9572,0,0,0,1.4284,0,0,0,1.0737,0,37.2091,0,8.3751,33.6406,-37.2091,0,3.4485,-4.7159,0
0,0,0,0,0,0,0,0,0,0,0,3.7567,0,0,0,1.9517,0,0,0,7.1881,0,5.0655,0,-0.8184,9.7931,-5.0655,0,0.1672,3.4485,0
0,0,0,0,0,0,0,0,0,0,0,10.6164,0,0,0,1.7614,0,0,0,0.6038,0,0,0,-2.304,-33.5868,0,0,2.3921,19.9163,0
0,0,0,0,0,0,0,0,0,0,0,9.055,0,0,0,1.8824,0,0,0,2.4876,0,0,0,1.2498,12.234,0,0,1.2034,0.0083,0
0,0,0,0,0,0,0,0,0,0,0,39.1533,0,0,0,-3.9327,0,0,0,-11.8397,0,18.5533,0,-2.3031,17.5862,-18.5533,0,1.1294,-3.6728,0
0,0,0,0,0,0,0,0,0,0,0,16.001,0,0,0,8.8136,0,0,0,-4.1269,0,10.1625,0,-7.6949,22.3591,-10.1625,0,8.7313,-1.6707,0
0,0,0,0,0,0,0,0,0,0,0,14.1769,0,0,0,1.0154,0,0,0,-1.8074,0,11.9939,0,0.9964,5.2797,-11.9939,0,1.0677,2.4572,0
0,0,0,0,0,0,0,0,0,0,0,4.92,0,0,0,2.6575,0,0,0,6.6459,0,12.0332,0,-0.5833,5.0756,-12.0332,0,0.4023,0.0264,0
0,0,0,0,0,0,0,0,0,0,0,6.0683,0,0,0,5.0126,0,0,0,4.0395,0,16.0176,0,2.1762,15.3831,-16.0176,0,-0.0357,0.7774,0
0,0,0,0,0,0,0,0,0,0,0,14.3603,0,0,0,6.0169,0,0,0,11.5876,0,29.6011,0,1.1979,26.9533,-2.6139,0,-2.9746,-5.7174,-2.1479
0,0,0,0,0,0,0,0,0,0,0,6.8202,0,0,0,3.686,0,0,0,6.9778,0,15.0804,0,-5.2327,0,-15.0804,0,-2.2316,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2071,0,0,0,1.4091,0,0,0,4.6398,31.0244,32.8404,0,1.7572,-2.1113,0.0564
0,0,0,0,0,0,0,9.6693,0,0,0,-1.0515,0,0,0,1.82,0,9.1964,0,1.4322,0,-9.1964,0,-8.4046,-3.8788,0,0,0.4201,9.0745,0
0,0,0,0,0,0,0,0,0,0,0,7.1526,0,0,0,2.1366,0,0,0,2.3099,0,11.0522,0,2.3697,16.6113,-11.0522,0,1.017,-4.0793,0
0,0,0,0,0,0,0,0,0,0,0,20.1826,0,0,0,3.4749,0,0,0,-20.0002,0,0,0,19.9616,-7.4968,0,0,-1.2228,3.1819,0
0,0,0,0,0,0,0,0,0,0,0,10.4127,0,0,0,0.6023,0,0,0,-0.7528,0,10.1071,0,-1.1807,13.0506,-10.1071,0,5.1885,-0.4801,0
0,0,0,0,0,0,0,0,0,0,0,20.7322,0,0,0,-1.4409,0,0,0,-0.912,12.5474,0,0,-0.5424,-12.5474,0,0,0.0171,0,0
0,0,0,0,0,0,0,0,0,0,0,6.7557,0,0,0,-0.783,0,0,0,2.1804,0,9.7442,0,1.0874,3.9162,-9.7442,0,-1.9173,1.6438,0
0,0,0,0,0,0,0,0,0,0,0,16.2863,0,0,0,-3.4565,0,0,0,-2.2125,0,-38.4216,0,-3.6722,-68.3551,38.4216,0,-0.4114,36.3809,0
0,0,0,0,0,0,0,12.4461,0,0,0,-0.8437,0,0,0,-0.6095,0,0,0,2.9481,0,0,0,1.4531,0.8958,0,0,-0.7604,3.127,0
0,0,0,0,0,0,0,0,0,0,0,5.7973,0,0,0,4.2539,0,0,0,-2.899,0,9.5602,0,0.8331,6.5906,-9.5602,0,4.3199,1.5571,0
0,0,0,0,0,0,0,0,0,0,0,33.1706,0,0,0,-2.6154,0,0,0,-4.7886,0,14.8825,0,0.0114,-13.0397,-14.8825,0,-1.1842,25.8214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3904,0,0,0,-5.329,0,0,0,2.2309,22.2881,22.4584,0,0.0109,-1.0999,0.3926
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4332,0,0,0,0.7529,0,0,0,-2.6457,12.7836,0,0,7.6083,0.3827,0
0,0,0,0,0,0,0,0,0,0,0,24.1535,0,0,0,-14.2127,0,0,0,4.9066,0,18.7393,0,3.393,8.3325,-18.7393,0,-0.933,-1.0531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2553,0,0,0,-2.4699,0,0,0,0.302,7.4338,0,0,1.4881,2.2789,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1358,0,0,0,11.8826,0,0,0,-8.8804,-103.6836,0,0,-0.0111,18.2263,0
0,0,0,0,0,0,0,0,0,0,0,5.707,0,0,0,1.0349,0,6.3828,0,0.241,0,3.1522,0,4.6643,12.1811,2.8114,0,2.969,0.4107,-12.3464
0,0,0,0,0,0,0,0,0,0,0,7.9751,0,0,0,1.7455,0,0,0,-1.0784,0,0,0,-0.316,-47.7336,-1.6731,0,0.8194,34.087,4.0934
0,0,0,0,0,0,0,0,0,0,0,10.7385,0,0,0,5.7472,0,0,0,-11.3151,0,14.5863,0,15.4599,24.6396,-14.5863,0,-0.1796,0.3633,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4994,0,0,0,2.0893,0,0,0,2.846,0,0,0,0.8565,0,0
0,0,0,0,0,0,0,15.7352,0,0,0,2.4686,0,0,0,1.7276,0,0,17.9132,-3.0196,0,0,-17.9132,-1.7795,-10.8626,13.46,0,0.4985,7.6922,-13.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.06,0,0,0,-3.0266,0,0,0,-5.1812,0,0,0,0.9297,0,0
0,0,0,0,0,0,0,0,0,0,0,22.3297,0,0,0,-2.2178,0,0,0,-8.1129,0,17.127,0,4.2117,12.8914,-17.127,0,0.4108,0.0015,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5949,0,0,0,10.5817,0,0,0,6.4807,16.4345,0,0,-5.6183,4.2009,0
0,0,0,0,0,0,0,8.1581,0,0,0,5.5805,0,0,0,-8.7003,0,-16.9704,0,17.3732,0,16.9704,0,-10.802,-54.5161,0,0,4.6794,54.2008,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7968,0,0,0,-1.9409,0,0,0,-7.6055,0,0,0,8.0791,0,0
0,0,0,0,0,0,0,0,0,0,0,20.8996,0,0,0,8.7459,0,0,0,-11.7269,0,16.7994,0,-7.4659,0,-16.7994,0,15.4241,0,0
0,0,0,0,0,0,0,19.569,0,0,0,-0.5968,0,0,0,-1.46,0,13.8893,0,-2.9523,0,-13.8893,0,-6.1424,7.7049,0,0,0.2697,-0.6139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0698,0,0,0,-1.3111,0,0,0,-0.2075,10.2463,0,0,2.85,0.0503,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6952,0,0,0,10.962,0,0,0,-3.5916,-15.4956,15.1749,0,18.4571,17.8517,6.341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2202,0,0,0,-0.2472,0,0,0,1.0484,0,13.3366,0,5.0998,0,6.0849
0,0,0,0,0,0,0,0,0,0,0,11.8015,0,0,0,3.1925,0,0,0,2.4593,0,24.2657,0,3.8686,0,-24.2657,0,1.0578,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6095,0,0,0,6.3412,0,0,0,-0.6554,0,0,0,2.9454,3.5803,0
0.8125,-0.7413,2.2959,2.5807,1.6938,0.5959,-0.8611,1.8088,-0.1291,2.6445,2.6361,1.0856,0.8242,-1.2376,-1.7358,-0.1687,-1.5094,-3.1942,-2.2275,-2.7463,-4.8776,-4.6054,-4.676,-3.6491,-1.0136,-1.2174,-0.4786,-1.4149,1.312,-32.9066
2.5098,-0.8758,0.6907,-1.0259,-1.9046,0.212,-1.1116,1.1213,-0.1928,1.1366,0.9668,-0.2996,2.3527,1.6009,1.0443,1.5601,1.1324,1.3455,0.8739,2.44,2.6575,2.6201,3.4519,2.1077,0.6284,-0.0271,0.415,-0.4641,2.0008,-23.3889
4.4805,1.91,1.158,0.4994,-0.8755,-1.4982,-1.5537,-0.6549,-2.6118,-1.3857,-1.8962,-1.6099,-1.8524,-0.3972,0.4132,0.8074,1.8628,0.6584,0.7977,-0.5824,2.0392,0.9215,0.8497,0.6886,-0.3198,-0.5104,-1.3719,-1.2592,-3.158,-2.2563
-9.924,-8.73,-17.3329,-21.5787,-24.1295,-20.3489,-8.5029,-0.1077,15.6002,12.0772,9.4619,7.7519,2.3799,2.2776,2.2137,-3.4654,3.6557,3.6226,4.1296,8.1477,2.5515,1.6258,1.9956,3.622,3.1272,5.0942,3.6887,1.5767,-4.5207,-32.9732
9.6506,2.7185,3.5819,0.184,5.5571,0.9976,-1.8306,-0.6568,-5.7484,-1.1131,-2.982,2.9881,-2.0621,-4.0451,-2.9767,-2.0213,-0.6671,-3.2154,-3.0903,-7.7414,-4.7647,2.8484,-0.6743,-2.3789,1.5737,-2.9968,-0.1281,-1.7656,-0.5666,-9.3575
14.3066,12.8924,12.2253,11.1807,7.7207,5.0151,2.853,1.4381,-0.705,0.0382,0.194,1.3748,2.775,3.1828,4.2926,2.3886,1.5972,1.0058,-1.0219,0.337,3.4621,4.0486,3.6118,3.578,-2.3617,-0.4782,-0.7097,-0.0432,2.594,-43.5074
1.9025,6.3121,3.0481,5.2766,0.6641,-0.3144,0.2076,0.6745,-1.1072,-1.303,-1.6381,-0.4607,0.9115,0.1582,0.2355,-0.0407,-1.284,-0.3531,-0.318,0.0173,0.3334,-4.2218,-7.8914,-15.3521,-10.3971,4.1362,8.749,14.9508,12.1592,-0.0922
1.101,-1.3842,-3.2534,-3.2349,-3.8754,-2.4693,-2.7601,-2.5058,2.5752,1.9655,3.5195,4.0925,6.8496,7.2429,6.2453,4.6766,3.6647,1.7886,1.8053,0.8651,4.271,4.2402,3.7243,2.9577,-0.8402,-2.4699,-2.9356,-4.1374,-14.7529,-13.2012
-6.3459,-6.9998,-3.8873,-0.3838,5.969,3.3705,1.8252,1.3407,-3.5269,-3.8929,-3.7075,-4.4796,4.7765,6.2515,2.9761,1.6553,-2.5328,-7.2941,-3.1562,-2.2772,-5.819,2.7809,1.5736,2.7759,-0.1508,-2.7663,-3.2829,-3.4881,4.8566,-37.9367
3.9235,4.5014,4.0744,2.5168,-0.2484,0.882,1.0535,3.021,2.9316,4.3325,4.6493,4.6791,1.7289,1.6351,2.0959,2.1335,2.6791,0.0819,-0.9747,-1.4642,1.8579,-0.0733,0.0075,-0.6306,-2.7646,-1.2201,-1.5217,-1.3505,-1.682,-1.9441
6.0781,-0.5181,0.1431,3.5088,1.911,1.9647,3.1494,2.2354,0.7819,1.5431,1.945,2.6206,1.7877,2.5884,1.8573,0.1966,2.3185,-0.2456,-2.2117,-3.7123,-3.7433,-4.5972,-3.8358,-3.1868,-2.8986,0.0744,0.6488,0.9772,5.2836,-35.5377
0.9024,-2.2446,-3.5726,-2.9369,-1.6942,-0.7114,0.9364,-0.4117,0.2672,0.266,0.386,2.8526,-0.0987,0.3727,0.2844,-0.1051,1.5785,1.8648,1.0498,-2.5907,-2.816,-6.739,-5.6154,-5.6874,-4.3279,-2.8669,-3.5139,-3.1524,2.1223,-8.874
3.8425,7.9879,5.9337,5.945,0.5574,-6.2618,-6.3814,-8.0132,-11.0885,-9.2875,-8.3346,-6.0232,0.0189,2.1445,2.3952,1.709,5.7377,2.9424,3.2619,4.9857,-0.2979,0.315,-0.9092,-0.6172,-3.7459,-2.8772,-3.8643,-0.861,-2.8141,-22.6087
8.8616,7.3237,3.5957,2.5001,-3.2321,-3.7061,-3.3572,-3.1327,-3.2827,5.0951,3.4375,1.9817,0.9424,-5.9242,-4.0263,-2.2741,-0.2243,-0.5611,0.2783,0.0656,0.5617,0.6704,-1.7863,-2.8139,0.4064,0.5654,2.4667,4.5275,0.5406,-4.6433
9.3437,7.3267,3.0454,0.771,-14.6683,-17.1445,-14.3737,-10.9251,-4.4832,-3.793,-2.5851,1.8679,-8.1059,2.237,0.6982,-0.2221,12.3096,8.2757,10.1962,10.8826,10.8434,8.9092,7.0844,1.5249,-8.8412,-9.2561,-8.072,-6.3186,3.4576,-21.0506
