,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
600990.SH,0.162908078,0.501677718,0.434088808,1.588474816,-0.246601721,0.067118204,0.062439154,1.358528539,0.052069872,0.323599028,0.516452158,1.344157732,-0.232469399,-0.074004159,-0.113640931,0.745767014,-0.160265589,-0.006477317,0.256091458,1.177775019,-0.124224051,0.067705871,0.351985583,1.510741896,-0.099211609,-0.005790009,0.263252042,1.665196274,-0.141961797,0.201659594
600992.SH,0.138140612,0.162713907,0.262384441,0.417388858,-0.020072716,0.05943317,0.199425423,0.245827971,-0.168068037,-0.072777668,0.012581619,0.1123582,0.248712783,0.233007817,0.353578878,0.250294444,-0.117643647,0.048127254,0.126762701,0.139059215,-0.020600063,0.032411493,0.07268943,0.154891832,0.107226973,0.010035156,0.040653819,0.096355268,-0.02643921,-0.020914458
600993.SH,0.933662226,1.067581641,1.468055745,1.555636461,0.907548327,1.292702742,1.634337181,1.586058921,0.847443058,1.310215886,1.590940821,1.832972266,0.819901501,1.213843571,1.576890722,1.765665663,0.743742082,1.196429285,1.592388216,1.755454957,0.662631601,1.200551613,1.369300596,1.733052796,0.699005537,1.169603381,1.457420149,1.796857063,0.747908717,-0.10671805
600995.SH,0.29672113,0.808679268,1.570277858,1.621472881,0.319481201,0.971211774,1.408091084,1.498729907,0.378602002,1.149415347,1.60415141,1.401112602,0.586832619,0.788316931,1.322794636,1.203964153,0.641029019,0.948233415,1.306805769,0.828189605,0.937355478,0.872693465,1.003094488,0.770290769,0.709941615,0.935288577,1.177749615,1.221568133,0.717594676,-0.131238197
600996.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.04251765,-0.115518379,-0.108849897,-0.098550675,3.129527195,-0.071437535,-0.088549155,-0.072648144,3.816999377,-0.123277203,-0.083829899,-0.105607686,3.422205078,-0.124384277,2.291114206,-0.159060986,2.910811196,0.099237816,-0.217491374
600997.SH,0.680068441,1.083857815,1.659280934,2.093897686,0.484467598,1.016860213,1.443327989,1.606506695,0.516041436,0.898436497,0.888463896,0.828292233,0.135225323,0.265722557,0.316632607,0.339923362,0.116199595,0.165727971,0.183253914,0.069165125,-0.281942215,-0.48448814,-0.962020296,-0.99888628,-0.065140825,0.003127851,0.401037222,0.757760964,0.191147081,-0.031848918
600998.SH,0.773005244,1.035722776,-0.122645924,1.990342145,0.080213526,0.216972063,0.621857641,1.043113339,0.214572018,0.425503103,0.516189505,1.134207686,0.251699499,0.452465947,0.548415741,1.225333708,-0.028939395,0.305786467,0.502880846,0.929935249,0.149026408,0.340157525,0.464571924,1.038899136,0.052291405,0.335678698,0.555146156,1.002378077,0.193235549,0.056152429
600999.SH,0.750598259,0.067479863,-0.142857293,1.411768083,-0.347447214,0.164630984,-0.050620533,0.732011091,0.856291137,1.005106367,1.005723345,0.869487407,-0.184335654,0.319514886,0.642512489,0.780263176,0.982060657,0.863869242,1.467712008,1.9016138,0.81180002,2.825501567,2.909853878,2.899468453,0.891060279,0.533239787,0.90359176,1.265784825,0.094386883,-0.231611691
601000.SH,-0.105390914,1.605537386,1.754003127,1.64895368,0.515088171,0.876549502,1.242270777,1.30101228,0.389797399,1.009728311,1.218478463,1.577976726,0.399650065,1.039894064,1.540604077,1.966247612,0.485572727,1.050910938,1.51780143,2.081331295,0.423814997,0.941410096,1.233272721,1.62993805,0.294849225,0.665934225,1.051643947,1.436188655,0.256120053,-0.075590806
601001.SH,0.978236743,1.298660394,1.165486558,1.783576095,0.310874673,0.810604247,1.275856408,1.388394333,-0.001787508,0.281388246,0.029094453,-0.130502027,-0.710522524,-0.952874238,-1.563985457,-1.678962318,2.163379342,1.32808178,0.962549873,0.163730833,-0.763001941,-1.628236981,-2.626236619,-4.004532155,1.454109099,1.116715019,0.87098269,0.70304772,-0.071620542,-0.078704169
601002.SH,0.079878885,0.98493551,1.549630546,1.766254067,0.441127674,0.621053932,0.686479322,0.301107363,-0.545440109,-0.677014404,-0.556044006,-0.214686158,-0.280549207,-0.121831221,0.263900892,0.422973155,0.265719391,0.523345281,0.80303106,0.702906015,-0.180123841,-0.222109395,-0.19685852,-0.131599393,-0.021664968,0.107369381,0.233014122,0.368025854,0.079609567,-0.039258421
601003.SH,0.049053499,1.033009972,1.141428727,1.512932365,0.154180491,0.414288046,0.538881018,0.717252724,-0.240968109,-0.107824028,-0.628621283,0.092318363,0.535271688,-0.160365279,0.202215949,0.514106347,0.054990695,0.408753436,0.488242238,0.268402124,-1.146893261,-1.763568697,-2.829341395,-3.282695298,0.164550632,0.271735163,0.468695299,0.536085456,0.4610143,1.1298201
601005.SH,-0.023242488,-0.203937903,-0.123531384,-0.113411194,-0.039387458,0.00453907,-0.016363378,-4.203825259,-0.709432456,-2.306170228,-1.943515425,0.404527002,-2.160889811,-4.531693527,-7.145452926,-10.2603408,-0.461756492,-1.383838661,-2.119422705,0.140992085,-1.423153533,-3.499177861,-5.291560049,-11.38647255,-4.113545683,-7.805544008,-15.65202382,-0.314148024,-0.103712543,0.577237102
601006.SH,0.850944155,1.43268953,2.092479308,2.906203149,0.805216232,1.34611306,1.974970303,2.460705728,0.701679678,1.196868433,1.71758878,2.157338088,0.687498246,1.243155173,1.762490024,2.205579956,0.641936559,1.217561202,1.891066238,2.269990441,0.605679608,1.102101871,1.670581137,1.77625592,0.222141358,0.420505438,0.580062281,0.83940626,0.463130964,-0.053572743
601007.SH,0.182154765,0.271548784,0.66419626,1.367364307,0.14350662,0.297176607,0.596479078,1.224350115,0.100110094,0.252005693,0.601282068,1.059693636,-0.001461292,0.214971195,0.385945427,0.602013517,0.044034185,0.106121046,0.134291844,0.282186424,-0.048098309,0.074314137,0.124108969,0.405435791,0.037313242,0.08262893,0.273497128,0.277917491,0.024142339,-0.026464385
601008.SH,0.164603238,0.368890085,0.57384828,0.732881573,0.176228851,0.386314344,0.647638158,0.651055962,0.212507685,0.453909518,0.678659144,0.649036195,0.165632502,0.425450669,0.548867313,0.610361202,0.049228889,0.144677779,0.246487272,0.266168959,-0.048888905,0.051059349,0.073495728,0.049803218,-0.091068883,-0.129630371,-0.13118224,-0.151829621,-0.129016369,-0.009993535
601009.SH,2.551683997,2.329313888,2.301437093,2.349321081,-0.963683816,0.480414933,1.182805867,1.886100475,0.741662208,1.330376919,1.569500739,2.278654095,2.853263188,2.976415686,4.427346145,3.826321646,1.606774907,2.557424102,3.588896358,3.745252641,0.98256593,1.577728913,1.956009514,1.641953386,1.061743587,1.059483563,1.070705352,0.919783288,-0.221526321,-1.264863752
601010.SH,-0.105390914,-0.507637798,-0.122645924,4.74103306,-0.110087501,2.481415504,2.105307408,2.296673605,0.81757263,0.864353701,1.078876063,1.537054541,0.486430202,0.763613157,0.884819344,1.257141733,0.510798082,0.889841156,1.125799918,1.431626824,0.390428368,0.658761564,0.796784377,0.675921891,0.053950909,0.359923799,0.459217876,0.6777404,0.181177974,-0.059549724
601011.SH,-0.105390914,1.861506485,-0.122645924,2.838642056,0.676067628,0.394259486,1.062669479,1.033795063,0.047336702,0.66615656,0.456700374,0.192850868,-0.399961192,-0.0880444,-0.3126425,-0.039663142,0.178353355,0.09916208,0.235014808,0.232408897,-0.191622884,0.221858782,0.185482617,0.09693907,-0.111389341,-0.103320862,-0.071131536,0.124804178,-0.060680599,-0.021576041
601012.SH,-0.105390914,0.100734328,0.152428106,7.124248614,-0.070930684,0.247778459,-0.289548337,2.554874455,0.144044955,0.107002096,-0.114934069,-0.510132528,-0.235192256,0.103791252,0.329683991,0.271859935,0.285507791,0.46621899,0.828097252,1.249742077,0.301319567,0.366783584,0.721779076,1.407145945,0.710785864,1.997687986,2.465798164,2.833951993,0.553304936,-0.183132659
601015.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,2.691736731,-0.106935246,-0.073580387,-0.084182089,1.594173763,-0.115518379,-0.108849897,-0.095228305,1.106919981,-0.065701378,0.457250201,0.939951266,0.907689589,0.101298331,0.015459473,0.017801327,-1.518572143,0.091114383,0.091807623,0.267261722,1.079592957,0.033043305,0.537127662
601016.SH,-0.105390914,-0.119141732,-0.122645924,0.619663296,-0.110087501,-0.118764937,-0.121988831,0.721051162,-0.106935246,0.934252002,-0.084182089,0.810690941,-0.115518379,-0.234246844,-0.09765635,0.825221294,-0.070795916,0.57334154,0.467551855,0.649366734,0.233764615,0.502165895,0.499533038,0.664213622,0.051735865,0.183578044,0.128798523,0.221583227,0.110861391,0.46040039
601018.SH,0.036046479,1.050793827,1.34996993,1.570864079,0.274321423,0.547372321,0.913782163,1.177739707,0.362418891,0.710832292,1.040393063,1.188827898,0.238366884,0.683569737,1.024117792,1.208857153,0.248803287,0.655028762,0.971783325,1.081872797,0.232789481,0.52984571,0.799174584,0.896353528,0.188058263,0.359242605,0.579069702,0.734455712,0.131440067,-0.058359177
601020.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.212361757,-0.106935246,-0.073580387,-0.084182089,6.816369212,-0.115518379,-0.108849897,-0.098550675,1.580628213,-0.071437535,0.668354897,-0.072648144,2.962655572,-0.121630626,-0.20714038,-0.085714636,1.877856085,-0.241403877,0.430348399,1.039778022,1.846600311,0.147087495,-0.048169753
601021.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,5.466814346,-0.106935246,-0.073580387,-0.084182089,4.738264878,-0.115518379,-0.108849897,3.470908656,4.206339871,-0.065167448,1.595826629,4.23105852,3.89122101,1.199030968,2.070285713,3.446941852,2.920348693,0.890063493,1.519050819,2.257359226,1.814197534,0.641029157,-0.163155286
601028.SH,-0.105390914,1.679206695,-0.122645924,2.762191782,-0.110087501,1.061431855,0.123179259,1.654126209,0.25514778,0.429389442,0.782893297,0.753261346,-0.042873193,0.225831824,0.516317426,0.820342087,0.233888385,0.397543039,0.623258846,0.769589812,0.289147417,0.390036541,0.574187214,0.604667434,0.151853907,0.090295591,-1.849146646,-3.952175342,-0.075523096,-0.017699759
601038.SH,-0.105390914,-0.119141732,-0.122645924,2.338057496,-0.110087501,1.247570873,-0.07369161,1.527099445,-0.057659352,1.102229558,1.271341172,1.069685711,0.354711728,0.421706734,0.725656888,0.479683519,0.281602104,0.329488375,0.297457753,0.378828428,0.216275922,0.415277343,0.5903913,0.295637525,0.322809459,0.378476528,0.655606706,0.600801106,0.052412485,-0.081644672
601058.SH,-0.105390914,-0.460833562,-0.122645924,1.188747238,-0.110087501,0.605804707,0.837721891,0.818456901,0.113334114,0.482998435,1.064611556,1.082551624,0.43789379,0.95733564,1.274600363,1.40104144,0.785937077,1.011334677,1.679480556,1.541004111,-0.055157804,0.142082471,0.231220594,0.348486001,0.308334062,0.529608221,0.798917711,0.876789416,-0.349586857,-0.084105053
601069.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,5.774509838,-0.106935246,-0.073580387,-0.084182089,3.695364839,-0.115518379,-0.108849897,-0.096835375,0.983837188,-0.067992268,0.87333543,-0.051221686,0.779723287,0.036190831,-0.016203955,0.451411064,0.326740445,0.231355748,0.455240352,0.770196946,0.881197499,0.326238201,-0.066117464
601088.SH,0.099171508,1.586177418,0.175623087,2.796758222,1.029323203,1.796353561,2.564152459,2.984831377,0.707810248,1.50879551,2.127827754,2.770432995,0.807467577,1.431710185,1.692687504,2.339281343,0.60927541,1.292051757,1.706762449,1.833169254,0.270221534,0.480365279,0.651732647,0.605016796,0.291794415,0.551959233,0.883177026,1.125406578,0.768483946,-0.161612398
601098.SH,-0.105390914,1.506433907,0.097266855,2.167218786,0.307093152,0.593041544,0.968866077,1.327305394,0.353539948,0.712188619,1.015904065,1.482775825,0.352512511,0.799951867,1.131621535,1.649652796,0.384376242,0.965588457,1.30040976,2.005781713,0.419340015,1.020691353,1.428213018,2.102188497,0.487014597,1.029944658,1.369871997,2.016624892,0.443647628,-0.106655804
601099.SH,0.201940658,-0.07241441,0.784178095,1.108350929,0.473272421,0.735156274,0.576124477,0.764844341,-0.047896985,0.431307157,-0.045368325,0.230470989,0.07714019,-0.0114002,0.512031815,0.300766623,0.336452669,0.339568323,0.833505227,1.281771708,0.532664482,1.969908762,1.479258938,1.991701882,-0.325376467,-0.060796862,0.126055443,0.701746325,-0.24115935,0.005749411
601100.SH,-0.105390914,-0.119141732,-0.122645924,7.220901333,-0.110087501,4.902243985,0.313351684,3.995998171,0.702272375,0.408125465,0.965012632,1.072670483,0.318054951,0.725828082,0.922606346,0.950018878,0.176743289,0.256871266,0.227844877,0.329146227,0.003119735,0.099509441,0.190782096,0.178658684,-0.050899044,0.012437364,0.056269661,0.158230313,0.205356025,0.735942237
601101.SH,2.085728345,1.908157509,2.808226351,2.858778586,1.340218423,1.906614034,2.569439273,2.859977067,0.921799194,1.299174249,1.644817971,1.651584659,0.339173298,0.700421838,0.825812576,0.882994085,0.084638881,0.065890879,0.169364886,0.209902051,-0.081639972,-0.026112509,-0.034459572,-0.052665246,-0.362925345,-0.45364565,-0.383969095,-0.115176849,0.68828665,0.003023792
601106.SH,0.205004752,-0.00177213,0.542610398,0.437226821,-0.101228499,-0.073051398,-0.031181495,0.179834198,-0.0488951,-0.028416916,-0.053130661,-0.109046328,-0.173012847,-0.381967806,-0.413425265,-0.042701469,-0.381530477,-0.647647776,-0.634623948,-0.11899806,-0.316378651,-0.517428025,-0.970226107,-1.669405735,-0.398941702,-0.750147174,-2.058424327,-6.608647604,-0.081972145,0.084786417
601107.SH,0.705007014,1.012580048,1.53266133,1.818958351,0.358515928,0.770698501,1.329637819,1.78357142,0.442511717,0.886860277,1.265733918,1.43200256,0.312018319,0.530679204,0.878712275,1.099497036,0.319146426,0.645539986,0.990519664,1.057588302,0.279434348,0.55695119,0.824334764,0.967624656,0.352105072,0.652144261,1.007181558,0.95331392,0.199663316,-0.091516189
601111.SH,1.302913289,2.41922424,4.676238053,5.297193005,0.372353202,1.094931418,2.169363401,2.001843735,-0.153319218,0.100159502,0.938540664,1.125702877,-0.014187074,0.210379387,0.958809957,0.705495052,-0.06728525,0.030219953,0.677656759,0.76585005,0.395861822,0.883467702,1.443069379,1.480720975,0.551140213,0.652430454,1.429199062,1.238420974,0.127530612,-0.133520659
601113.SH,-0.105390914,-0.119141732,-0.122645924,3.645182361,-0.110087501,1.584022616,1.806595535,1.187307559,0.334333367,0.238697297,0.302947127,0.485579291,-0.050534042,0.19831945,0.314675927,0.466040463,-0.176014694,-0.37669355,-0.165338659,-0.769295272,-0.272295594,-0.178259722,-0.707289984,0.640546045,-0.21243609,-0.182605012,0.089489518,0.218129562,0.127129001,-0.013296045
601116.SH,-0.105390914,-0.119141732,2.305314129,2.930375175,1.115238989,1.408810792,1.117941343,1.544137499,0.531923092,1.059258035,1.248935453,1.477961808,0.513519368,0.750440015,0.853430715,1.147051678,0.221068058,0.492518988,0.677529388,0.768989053,0.183148389,0.363354714,0.448545028,0.4366106,0.205016982,0.332661288,0.558537294,0.7415891,0.273052631,0.57348804
601117.SH,0.560417585,0.550624817,1.221986995,1.646876915,0.274432427,0.811232186,1.228997654,2.064734426,0.321747869,1.125851087,1.708043998,2.30030967,0.43401553,1.12524015,1.681167734,2.146329408,0.371939734,1.049958866,1.489299521,1.749048285,0.251522789,0.551751117,0.949917329,1.410086317,0.163964277,0.337150031,0.632925802,0.751429926,0.054334649,-0.037140397
601118.SH,0.049976647,-0.10349201,1.290611828,1.952230888,0.345548848,0.670238475,1.002110994,1.020686847,0.062847117,0.061968551,0.142470098,0.281740093,0.035144688,0.178314986,0.184959035,0.136942838,-0.121169233,-0.125914176,-0.104629657,-0.092285684,-0.27138508,-0.582019509,-0.873650816,-1.646904572,-0.214616495,-0.423502724,-0.532222726,0.054477024,-0.08782258,0.001522579
601126.SH,-0.105390914,0.794802751,-0.122645924,2.91903923,0.049387132,0.16791172,0.53492522,0.994741741,0.044408872,0.339739562,0.589216483,1.349457264,0.041478659,0.533217332,0.91599257,1.63403831,0.009104204,0.4330119,0.726317814,1.386706387,0.013804253,0.267613256,0.539426583,1.214796759,-0.001801505,0.226228007,0.484034403,0.961471009,-0.163580776,-0.014140014
601127.SH,-0.105390914,-0.119141732,-0.122645924,0.194130963,-0.110087501,-0.118764937,-0.121988831,5.230771669,-0.106935246,-0.049764423,-0.066611316,2.944833881,-0.104074214,-0.013358967,-0.051365668,2.469366054,0.205235877,0.011960798,-0.033479715,1.817718367,-0.109524446,-0.102012091,-0.1798318,1.91226793,-0.141855801,0.962164486,1.353349931,2.029300036,0.735501938,-0.138565719
601128.SH,-0.105390914,-0.119141732,-0.122645924,-0.089497124,-0.110087501,-0.118764937,-0.121988831,2.364898419,-0.106935246,-0.073580387,-0.084182089,1.733947073,-0.115518379,-0.108849897,-0.098550675,2.253897588,-0.071437535,-0.088549155,-0.072648144,2.514422849,-0.123277203,1.464504823,-0.079512153,0.874528406,-0.120708531,0.920034222,1.367575157,1.706030236,0.424506531,0.577960651
601137.SH,-0.105390914,3.502855167,-0.122645924,5.332688761,0.586169453,0.414702911,1.016036206,0.916690286,0.236638305,0.4450805,0.514120436,0.75019703,0.24649531,0.279196654,0.402584613,0.393428714,0.172426386,0.245306612,0.32154964,0.521741349,0.19976344,0.276214612,0.3655975,0.464852825,0.225155644,0.241019284,0.823650415,0.83218092,0.176858193,-0.053127501
601139.SH,0.63794505,0.956773118,1.461194912,1.495529976,0.519201886,1.319283333,1.543587773,1.770778446,0.452752434,1.129012508,1.522745252,1.54001995,0.691571557,1.479731922,1.729257171,1.996371682,0.304046337,1.099076178,1.402583074,1.646731145,0.195073693,0.745153746,0.932245209,1.16884627,0.360647273,0.897298714,1.249643063,1.207986564,0.278816981,1.0034423
601155.SH,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.850690922,-0.115518379,-0.108849897,-0.098550675,2.213482712,-0.071437535,-0.088549155,-0.072648144,2.253231066,-0.102511737,1.171775989,1.010096312,2.726341439,-0.437259406,0.944609648,0.920434149,3.253481159,-0.157562244,-0.128557852
601158.SH,0.674368263,0.918351962,1.437677734,1.672026462,0.373834856,0.893979256,1.301732517,1.749583523,0.372722435,0.916010585,1.380145574,1.985772955,0.423615124,0.981584198,1.645498135,1.878366824,0.262094895,0.849915754,1.374943465,1.313598396,0.2836434,0.797042589,1.279346848,1.487808884,0.301596263,0.701851625,1.149964124,0.94684889,0.522894355,1.205601719
601163.SH,-0.105390914,-0.119141732,-0.122645924,-0.165631045,-0.110087501,0.125312468,-0.107737995,2.570565896,-0.0151307,-0.19726799,0.173647512,2.991018445,-0.013471637,0.022217663,-0.015160548,4.239854272,-0.017049319,-0.032109882,-0.076576934,5.067736817,-0.197403482,1.610722401,-0.225264548,3.294428647,1.024552436,1.841058182,2.469449124,2.467684598,0.206112675,-0.218145918
601166.SH,4.388986903,5.000594556,4.91765077,3.894630005,-2.349448862,-1.294234459,0.333145686,2.700856889,4.8782788,5.917207963,5.137887762,4.161575754,3.051464028,1.730541083,3.059170076,3.130265988,0.734422599,0.740804294,2.847628941,4.739756046,0.362821216,3.03543581,3.182367059,3.037041849,0.903037919,-0.835590301,0.732793018,0.268353281,1.083197186,-0.239466621
601168.SH,0.380609526,0.856903886,1.017252827,1.174022964,0.167694607,0.666561276,0.813355514,0.779211114,-0.041696022,0.078041408,-0.00297488,-0.075544174,-0.012814983,0.094836397,0.229105115,0.334456664,-0.12403929,-0.088431049,0.114259295,0.211322068,-0.108094608,0.006478104,-0.059329469,-0.081212601,-0.364925339,-0.095485464,0.022171845,-0.027158496,-0.045513806,0.425788445
601169.SH,0.302033389,2.585510816,0.849772382,2.263760086,0.190979091,1.642683147,0.128480889,2.791377949,-0.200991415,1.161994424,0.96960091,1.933735034,1.755052584,2.045500621,2.838452896,2.695951942,1.176758945,1.201678263,2.19011177,3.033645989,0.690588941,1.141116196,1.921120747,1.52968555,-0.524012588,0.983802297,1.396108906,1.645648687,1.062821694,0.252816289
601177.SH,-0.105390914,1.682300926,2.152768676,1.847417416,0.43578435,0.576709579,0.860456522,1.050562254,0.145166284,0.411969078,0.348978775,0.378208294,0.007259611,0.060225218,0.144907962,0.070191268,0.015500082,0.097780425,0.121540318,0.035272193,-0.061170841,-0.026108227,-0.36650902,-1.138593992,0.010178073,-0.032733996,-0.044520495,-0.017609529,-0.107530873,-0.012541903
601179.SH,-0.066045355,0.396785814,0.46222571,0.344713226,-0.077071801,-0.123971841,-0.182840749,-0.647893456,-0.301314154,-0.208433306,-0.215683174,0.008212123,-0.004693197,0.080109287,0.132689098,0.159521017,0.000269522,0.181524944,0.438897949,0.403579518,0.09008692,0.229216089,0.339351459,0.610388226,0.063447901,0.250153106,0.440147696,0.666708559,0.1645776,-0.037393005
601186.SH,0.427474985,0.750620456,0.382597143,0.874512784,0.286106126,0.627928215,0.980030113,1.569105349,0.207095823,0.704060299,1.173157531,1.602904703,0.373753649,0.825552904,1.089956555,1.67254444,0.302695619,0.784660705,1.109082209,1.763473805,0.258097878,0.763841606,1.047708439,1.759616531,0.217843852,0.58888145,0.961252463,1.429801348,0.234752852,-0.015420073
601188.SH,0.097447703,0.247327478,0.483790021,0.522604001,0.101491278,0.323169337,0.534794881,0.56469495,0.147708972,0.276514435,0.442811827,0.499225126,0.087463186,0.296937171,0.533877951,0.989301134,0.325848502,0.842168718,1.23437759,1.143876513,0.19065826,0.452606566,0.682758359,0.926405277,0.215144709,0.514020281,0.833048075,0.906743407,0.19764544,-0.059357147
601198.SH,-0.105390914,-0.119141732,-0.122645924,-0.335673611,-0.110087501,-0.118764937,-0.121988831,1.3698514,-0.106935246,-0.073580387,-0.084182089,1.318577191,-0.115518379,-0.180446275,-0.098550675,1.273527477,-0.043296393,0.022547968,1.805425129,2.382873743,1.210785426,2.178128096,2.064918492,1.911394071,-0.109854794,0.556042346,0.806757199,0.816431824,0.181556484,-0.14517167
601199.SH,-0.105390914,1.050078041,-0.122645924,2.192064412,0.683567215,0.662234668,1.121343108,1.090713493,0.136713524,0.615747874,0.839167412,1.033448344,0.211638633,0.506706083,0.781105074,1.048034427,0.189957685,0.520814517,0.8494194,1.17736691,0.182593089,0.793235828,1.260788722,1.568948514,0.305559707,0.929482458,1.294036127,1.656465482,0.175474254,-0.102818456
601200.SH,-0.252164521,-0.183635225,-0.036082542,-0.115993106,-0.05274576,-0.054163315,-0.103614283,-0.15397587,-0.094250556,-0.066689337,-0.068880707,-0.134427005,-0.086700022,-0.078783329,-0.05587497,-0.121216318,-0.064994845,-0.07690248,-0.062474054,-0.092975258,-0.085910112,-0.075234099,-0.094897216,1.037773879,-0.098614239,-0.131471813,-0.133527956,1.221269682,0.426720315,-0.022978374
